Scientific Name
Conradina verticillata
Consolida pubescens
Crataegus helvina
Crataegus inanis
Crataegus pinetorum
Crataegus ravida
Crataegus rhodella
Crataegus tinctoria
Crataegus vailiae
Draba ramosissima
Dracunculus vulgaris
Echinacea tennesseensis
Elymus svensonii
Eurybia saxicastellii
Eutrochium steelei
Gentiana austromontana
Geum geniculatum
Geum radiatum
Gladiolus communis
Gladiolus italicus
Glyceria nubigena
Helianthus eggertii
Helianthus silphioides
Heuchera longiflora
Hexastylis contracta
Hypericum x moserianum
Hypericum calycinum
Hypericum graveolens
Hypericum mitchellianum
Indigofera kirilowii
Iris xiphium
Isoetes tennesseensis
Juncus trifidus
Leavenworthia stylosa
Leavenworthia torulosa
Lecanora anakeestiicola
Lesquerella x maxima
Lesquerella densipila
Lesquerella globosa
Lesquerella lescurii
Lesquerella perforata
Lesquerella stonensis
Lilium grayi
Lycoris squamigera
Malvastrum hispidum
Minuartia cumberlandensis
Minuartia groenlandica
Nothoscordum gracile
Orbexilum onobrychis
Packera schweinitziana
Penstemon alluviorum
Penstemon kralii
Penstemon tenuiflorus
Phacelia ranunculacea
Philadelphus gattingeri
Philadelphus sharpianus
Phlox x rugelii
Phyllostachys bambusoides
Pityopsis ruthii
Polymnia johnbeckii
Prenanthes roanensis
Quercus x egglestonii
Quercus x moultonensis
Ranunculus harveyi
Rhododendron carolinianum
Rosa obtusiuscula
Rubus whartoniae
Rugelia nudicaulis
Sasa palmata
Saxifraga caroliniana
Silphium wasiotense
Solidago arenicola
Solidago faucibus
Solidago gattingeri
Solidago glomerata
Solidago lancifolia
Solidago spithamaea
Spiraea douglasii
Stachys clingmanii
Stellaria fontinalis
Synandra hispidula
Teucrium scorodonia
Thalictrum mirabile
Trifolium calcaricum
Trillium stamineum
Viola x consobrina
Viola x cooperrideri
Viola conspersa
Weigela floribunda
Achnatherum webberi
Arabis boivinii
Asplenium x alternifolium
Atriplex joaquinana
Atriplex oblongifolia
Carex bella
Erigeron ochroleucus
Eriogonum visheri
Fumaria vaillantii
Picea x albertiana
Polygonum leptocarpum
Sideritis montana
Thalictrum nigromontanum
Trifolium beckwithii
Viola x viarum
Allium x proliferum
Angelica lucida
Anthoxanthum monticola
Arctostaphylos alpina
Argentina egedii
Arnica lanceolata
Betula x caerulea
Betula borealis
Betula minor
Bidens hyperborea
Calamagrostis pickeringii
Campanula patula
Campanula punctata
Cardamine bellidifolia
Cardamine longii
Carex hormathodes
Carex paleacea
Carex panicea
Carex recta
Carex silicea
Clematis recta
Colchicum autumnale
Crataegus x websteri
Crataegus ideae
Crataegus lemingtonensis
Daphne mezereum
Diapensia lapponica
Dryas integrifolia
Elaeagnus multiflora
Eleocharis diandra
Eleocharis halophila
Erica tetralix
Euphrasia oakesii
Euthamia galetorum
Festuca ovina
Gadellia lactiflora
Geum x pulchrum
Geum peckii
Grimmia milleri
Harrimanella hypnoides
Hieracium robinsonii
Hierochloe odorata
Honckenya peploides
Hudsonia ericoides
Iris setosa
Iris tectorum
Isoetes x foveolata
Isoetes acadiensis
Isoetes prototypus
Isoetes tuckermanii
Juncus x oronensis
Lechea maritima
Ligusticum scoticum
Linaria maroccana
Loiseleuria procumbens
Lonicera korolkowii
Luzula confusa
Luzula pallidula
Lycopodiella x gilmanii
Lycopodium sitchense
Mertensia maritima
Minuartia marcescens
Minuartia stricta
Omalotheca supina
Phyllodoce caerulea
Plantago maritima
Polycnemum majus
Polygonatum hirsutum
Potamogeton x argutulus
Potamogeton x mirabilis
Potentilla robbinsiana
Prenanthes boottii
Prenanthes nana
Pseudolysimachion spurium
Puccinellia laurentiana
Puccinellia tenella
Rosa nitida
Rubus aculiferus
Rubus alter
Rubus arenicola
Rubus fraternalis
Rubus frondisentis
Rubus insons
Rubus sceleratus
Rubus segnis
Rubus severus
Rubus tholiformis
Rubus trifrons
Rumex pallidus
Salix x grayi
Salix x peasei
Salix argyrocarpa
Salix herbacea
Salix uva-ursi
Saponaria pumilio
Saxifraga hyperborea
Scirpus x peckii
Scirpus longii
Solidago x asperula
Solidago calcicola
Solidago cutleri
Solidago macrophylla
Sorbus x thuringiaca
Sorbus groenlandica
Sorbus hybrida
Spartina x caespitosa
Spergularia canadensis
Streptopus x oreopolus
Symphyotrichum tradescantii
Vaccinium boreale
Viola x robinsoniana
Zostera marina
Actinidia chinensis
Agalinis nuttallii
Amorpha ouachitensis
Amsonia hubrichtii
Bacopa egensis
Callirhoe bushii
Callirhoe digitata
Carex latebracteata
Carex molestiformis
Carex opaca
Carya x brownii
Carya x collina
Carya x demareei
Crataegus x incaedua
Crataegus x notha
Crataegus carrollensis
Crataegus harveyana
Crataegus lanuginosa
Crataegus latebrosa
Crataegus thermopegaea
Delphinium newtonianum
Delphinium treleasei
Dianthus caryophyllus
Diodia dasycephala
Dodecatheon frenchii
Elymus churchii
Escobaria orcuttii
Euonymus kiautschovicus
Galium arkansanum
Helenium campestre
Heterotheca barbata
Houstonia ouachitana
Hydrophyllum brownei
Lesquerella filiformis
Lysimachia japonica
Mespilus canescens
Miscanthus floridulus
Monarda stipitatoglandulosa
Ophiopogon jaburan
Ornithogalum caudatum
Phacelia gilioides
Phlox x glutinosa
Phyla x intermedia
Physalis peruviana
Polymnia cossatotensis
Quercus x demareei
Quercus x filialis
Quercus x humidicola
Quercus x incomita
Quercus x schochiana
Quercus x sterretii
Quercus acerifolia
Rosa chinensis
Rubus mollior
Rubus pubifolius
Sagittaria ambigua
Saxifraga palmeri
Scutellaria bushii
Silphium scaberrimum
Solidago ouachitensis
Spiraea cantoniensis
Streptanthus squamiformis
Symphyotrichum anomalum
Symphyotrichum parviceps
Symphyotrichum turbinellum
Tradescantia longipes
Tradescantia ozarkana
Trifolium stoloniferum
Valerianella longiflora
Valerianella nuttallii
Valerianella ozarkana
Valerianella palmeri
Verbena x stuprosa
Verbena montevidensis
Vernonia x peralta
Vernonia lettermannii
Veronica triphyllos
Viola x modesta
Achyranthes japonica
Actinidia arguta
Alnus x fallacina
Artemisia gmelinii
Asplenium x clermontiae
Asplenium x inexpectatum
Berberis x ottawensis
Brunnera macrophylla
Cardamine bulbifera
Carex x sullivantii
Carex juniperorum
Centaurea phrygia
Coronilla scorpioides
Cotoneaster divaricatus
Cotoneaster simonsii
Crataegus x hudsonica
Crataegus indicens
Cystopteris x wagneri
Fagus sylvatica
Fontanesia phillyreoides
Forsythia x intermedia
Fraxinus excelsior
Gilia capitata
Helianthus x cinereus
Juncus x stuckeyi
Juniperus sabina
Kalopanax septemlobus
Lespedeza formosa
Leucanthemum maximum
Lonicera x salicifolia
Lythrum portula
Magnolia stellata
Malus x robusta
Malus zumi
Metasequoia glyptostroboides
Moehringia trinervia
Muscari armeniacum
Oenanthe aquatica
Phellodendron amurense
Philadelphus tomentosus
Potamogeton x rectifolius
Prunus subhirtella
Quercus x fontana
Quercus x mutabilis
Quercus x palmeriana
Quercus x riparia
Quercus x vaga
Robinia x ambigua
Rubus depavitus
Rubus parvifolius
Rubus prestonensis
Salix matsudana
Salvia x superba
Scabiosa columbaria
Sedum dendroideum
Tanacetum coccineum
Tilia x europaea
Trifolium ambiguum
Tulipa gesneriana
Verbascum phoeniceum
Viburnum x rhytidophylloides
Viburnum buddleifolium
Viburnum carlesii
Viola x slavinii
x Achnella
Carex melanostachya
Carex missouriensis
Clematis fremontii
Elymus vulpinus
Liatris x weaveri
Symphyotrichum x batesii
Verbena x crookshanksii
Abies grandis
Achnatherum lemmonii
Adonis aestivalis
Agastache cusickii
Ageratina occidentalis
Agoseris grandiflora
Agoseris heterophylla
Agrostis pallens
Alchemilla subcrenata
Allium columbianum
Allium fibrillum
Allium parvum
Allium simillimum
Allotropa virgata
Alnus rhombifolia
Alnus rubra
Anemone piperi
Angelica dawsonii
Antennaria x foliacea
Antennaria alpina
Antennaria densifolia
Arabis eschscholtziana
Arabis fecunda
Arabis kamchatica
Arabis murrayi
Arceuthobium campylopodum
Arceuthobium laricis
Arctostaphylos patula
Arenaria capillaris
Arnica x diversifolia
Artemisia lindleyana
Artemisia rigida
Artemisia tilesii
Asarum caudatum
Astragalus atropubescens
Astragalus bourgovii
Astragalus falcatus
Astragalus inflexus
Astragalus lackschewitzii
Astragalus scaphoides
Athysanus pusillus
Avena barbata
Besseya rubra
Botrychium lineare
Botrychium montanum
Botrychium paradoxum
Botrychium pedunculosum
Boykinia major
Brickellia oblongifolia
Bryonia alba
Calamagrostis tweedyi
Calochortus apiculatus
Calochortus bruneaunis
Calochortus elegans
Calochortus macrocarpus
Camissonia tanacetifolia
Campanula scabrella
Cardamine rupicola
Carex amplifolia
Carex angustata
Carex aperta
Carex atrosquama
Carex concinnoides
Carex diluta
Carex eleusinoides
Carex exsiccata
Carex glacialis
Carex idahoa
Carex mertensii
Carex multicostata
Carex petricosa
Carex straminiformis
Cassiope mertensiana
Cassiope tetragona
Castilleja cervina
Castilleja covilleana
Castilleja hispida
Castilleja kerryana
Castilleja lutescens
Castilleja occidentalis
Cheilanthes gracillima
Chimaphila menziesii
Chionophila tweedyi
Chrysosplenium tetrandrum
Cicuta douglasii
Cirsium brevistylum
Cirsium longistylum
Clarkia rhomboidea
Claytonia arenicola
Claytonia cordifolia
Claytonia parviflora
Claytonia sibirica
Clinopodium douglasii
Clintonia uniflora
Collomia tinctoria
Coptis occidentalis
Cordylanthus capitatus
Crataegus okanaganensis
Crataegus okennonii
Crataegus phippsii
Crataegus suksdorfii
Crataegus williamsii
Cryptantha humilis
Cryptantha sobolifera
Cryptogramma cascadensis
Cymopterus glaucus
Cypripedium passerinum
Cystopteris montana
Delairea odorata
Delphinium x diversicolor
Delphinium andersonii
Delphinium depauperatum
Delphinium glaucescens
Delphinium sutherlandii
Douglasia conservatorum
Draba daviesiae
Draba macounii
Dryas drummondii
Echinops ritro
Elatine californica
Epilobium densiflorum
Epilobium foliosum
Epilobium minutum
Ericameria nana
Erigeron asper
Erigeron asperugineus
Erigeron evermannii
Erigeron filifolius
Erigeron grandiflorus
Erigeron lackschewitzii
Eriogonum androsaceum
Eriogonum capistratum
Eriogonum pyrolifolium
Eriogonum strictum
Euphorbia epithymoides
Euphrasia subarctica
Eurybia sibirica
Festuca campestris
Festuca viridula
Frangula purshiana
Frasera albicaulis
Gaultheria ovatifolia
Gentiana glauca
Geranium oreganum
Githopsis specularioides
Gratiola ebracteata
Grindelia howellii
Grindelia nana
Hackelia cinerea
Halimodendron halodendron
Halimolobos perplexa
Hemizonella minima
Heuchera grossulariifolia
Holodiscus discolor
Howellia aquatilis
Huperzia occidentalis
Hypericum anagalloides
Idahoa scapigera
Impatiens aurella
Impatiens ecornuta
Ionactis stenomeres
Ipomopsis minutiflora
Isoetes x herb-wagneri
Isoetes howellii
Ivesia tweedyi
Juncus covillei
Juncus occidentalis
Juncus orthophyllus
Juncus trilocularis
Lagophylla ramosissima
Larix lyallii
Lathyrus bijugatus
Leptarrhena pyrolifolia
Lesquerella douglasii
Lesquerella humilis
Lesquerella klausii
Lesquerella lesicii
Lesquerella pulchella
Lewisia columbiana
Leymus flavescens
Ligusticum grayi
Ligusticum verticillatum
Lilaea scilloides
Lilium columbianum
Limonium vulgare
Lomatium cusickii
Lomatium farinosum
Lomatium geyeri
Lomatium sandbergii
Lonicera ciliosa
Luetkea pectinata
Lupinus arbustus
Lupinus aridus
Lupinus bingenensis
Lupinus lyallii
Luzula arcuata
Luzula comosa
Lycopodium alpinum
Madia exigua
Madia gracilis
Malva nicaeensis
Melica geyeri
Mertensia bella
Mertensia longiflora
Mimulus clivicola
Mimulus primuloides
Minuartia biflora
Minuartia elegans
Mitella breweri
Mitella caulescens
Mitella trifida
Montia dichotoma
Montia parvifolia
Navarretia divaricata
Nymphaea tetragona
Orogenia fusiformis
Osmorhiza purpurea
Packera contermina
Packera cymbalaria
Packera hyperborealis
Papaver alpinum
Papaver pygmaeum
Penstemon albertinus
Penstemon confertus
Penstemon diphyllus
Penstemon flavescens
Penstemon globosus
Penstemon lemhiensis
Penstemon lyallii
Penstemon payettensis
Penstemon wilcoxii
Phacelia bakeri
Phacelia leptosepala
Phacelia lyallii
Phacelia thermalis
Philadelphus lewisii
Philadelphus trichothecus
Phlox missoulensis
Phlox rigida
Phlox speciosa
Physaria geyeri
Pinguicula macroceras
Pinus monticola
Piperia elegans
Piperia elongata
Plantago canescens
Plantago subnuda
Platanthera sparsiflora
Plectritis macrocera
Pleiacanthus spinosus
Poa paucispicula
Poa stenantha
Polygonum phytolaccifolium
Polygonum polystachyum
Polystichum andersonii
Polystichum kruckebergii
Potentilla drummondii
Potentilla macounii
Prenanthes sagittata
Primula alcalina
Prunus fruticosa
Psilocarphus tenellus
Pulsatilla occidentalis
Ranunculus populago
Ranunculus sulphureus
Rhododendron albiflorum
Ribes laxiflorum
Ribes velutinum
Romanzoffia sitchensis
Rosa gymnocarpa
Rubus leucodermis
Rubus pedatus
Rubus ursinus
Sagina nivalis
Salix arctica
Salix commutata
Salix monochroma
Salix sitchensis
Salix vestita
Saussurea americana
Saussurea densa
Saxifraga apetala
Saxifraga hieraciifolia
Saxifraga hirculus
Saxifraga idahoensis
Saxifraga integrifolia
Saxifraga lyallii
Saxifraga mertensiana
Saxifraga nelsoniana
Saxifraga oregana
Saxifraga tempestiva
Saxifraga tolmiei
Scouleria marginata
Sedum borschii
Sedum leibergii
Selaginella wallacei
Senecio megacephalus
Silene conoidea
Silene scouleri
Silene spaldingii
Sisyrinchium halophilum
Sisyrinchium septentrionale
Sorbus sitchensis
Spiraea x pyramidata
Stellaria americana
Stellaria nitens
Stenanthium occidentale
Stenotus lanuginosus
Suksdorfia ranunculifolia
Suksdorfia violacea
Symphyotrichum hendersonii
Symphyotrichum subspicatum
Synthyris canbyi
Synthyris missurica
Taxus brevifolia
Tellima grandiflora
Thellungiella salsuginea
Thermopsis gracilis
Thesium arvense
Thuja plicata
Tiarella trifoliata
Tonestus aberrans
Tragopogon mirus
Trifolium cyathiferum
Trifolium eriocephalum
Trifolium latifolium
Trifolium microcephalum
Trisetum orthochaetum
Tsuga heterophylla
Tsuga mertensiana
Valeriana scouleri
Valeriana sitchensis
Veronica cusickii
Viola glabella
Vulpia microstachys
Waldsteinia idahoensis
Amberboa moschata
Asplenium x herb-wagneri
Astragalus glycyphyllos
Caragana frutex
Carex x deamii
Carex acutiformis
Carya x nussbaumeri
Crataegus kelloggii
Cyperus x deamii
Euonymus japonicus
Liatris x steelei
Lobelia x speciosa
Medicago hybrida
Oxalis illinoensis
Penstemon deamii
Phacelia covillei
Rhamnus arguta
Rubus griseus
Rubus impar
Rubus mundus
Silene chlorantha
Solidago x ovata
Solidago x ulmicaesia
Solidago deamii
Solidago shortii
Tragopogon x neohybridus
Abies alba
Abies firma
Allium allegheniense
Allium atroviolaceum
Amaranthus crispus
Anemone lancifolia
Aristida stricta
Arum italicum
Aucuba japonica
Calamovilfa brevipilis
Calepina irregularis
Callicarpa japonica
Calystegia soldanella
Cardamine micranthera
Carex arenaria
Carex divisa
Carex impressinervia
Carex kobomugi
Carex lutea
Carex pumila
Centaurea x moncktonii
Chenopodium macrospermum
Crataegus x haemacarpa
Crataegus erythrocarpa
Cryptomeria japonica
Cunninghamia lanceolata
Cuscuta cassytoides
Dahlia pinnata
Dinebra retroflexa
Enteropogon prieurii
Eragrostis leptostachya
Eragrostis tef
Eryngium maritimum
Eupatorium paludicola
Eupatorium resinosum
Eurybia mirabilis
Geranium thunbergii
Grammitis nimbata
Hedera colchica
Hedera hibernica
Helianthus schweinitzii
Heuchera caroliniana
Hexastylis lewisii
Hexastylis minor
Hexastylis naniflora
Hexastylis rhombiformis
Hexastylis sorriei
Hudsonia montana
Hyacinthoides x massartiana
Hymenocallis pygmaea
Hypericum radfordiorum
Ilex collina
Ilex cornuta
Iris sanguinea
Isoetes microvela
Kalmia cuneata
Liatris cokeri
Liatris helleri
Lilium pyrophilum
Liparis x jonesii
Lycopus cokeri
Lysimachia x radfordii
Lysimachia asperulifolia
Malus halliana
Marshallia legrandii
Narcissus bulbocodium
Narthecium americanum
Nassella trichotoma
Orbexilum macrophyllum
Packera serpenticola
Pinus pinaster
Pinus thunbergii
Polygonum extremiorientale
Potamogeton x mysticus
Pyxidanthera barbulata
Pyxidanthera brevifolia
Quercus x blufftonensis
Quercus x podophylla
Quercus x tottenii
Rhododendron x welleslyanum
Rhododendron vaseyi
Rhus x ashei
Rhynchospora pallida
Robinia x longiloba
Rubus boyntonii
Rubus grimesii
Rubus hirsutus
Rubus pascuus
Rubus vigilis
Rumex brownei
Sabatia kennedyana
Sagittaria fasciculata
Sarracenia x charlesmoorei
Sarracenia x chelsonii
Sarracenia x popei
Sarracenia x swaniana
Schizaea pusilla
Scirpus flaccidifolius
Scolymus maculatus
Sedum glaucophyllum
Sinocalamus latiflorus
Sisyrinchium dichotomum
Solidago pinetorum
Solidago plumosa
Solidago pulchra
Solidago verna
Solidago villosicarpa
Spergula pentandra
Stachys appalachiana
Striga asiatica
Symphyotrichum grandiflorum
Symphyotrichum rhiannon
Tamarix aralensis
Tofieldia glabra
Vaccinium x carolinianum
Vaccinium x marianum
Verbena riparia
x Hesperotropsis
Ajuga pyramidalis
Alstroemeria psittacina
Bromus ramosus
Calandrinia ciliata
Carex breviculmis
Clematis x jackmanii
Crataegus alma
Crataegus ancisa
Crataegus meridionalis
Eriochloa aristata
Eriochloa fatmensis
Eucalyptus glaucescens
Gladiolus dalenii
Hamamelis ovalis
Isoetes louisianensis
Leptochloa decipiens
Michelia figo
Paspalum paniculatum
Paspalum quadrifarium
Paspalum racemosum
Pluchea yucatanensis
Rorippa indica
Rorippa islandica
Sarracenia x ahlesii
Sarracenia x areolata
Sarracenia x exornata
Spartina maritima
Spiraea hypericifolia
Trichomanes membranaceum
Trifolium michelianum
Trillium foetidissimum
Trillium ludovicianum
Trisetum flavescens
Vicia disperma
Vigna angularis
Asperula orientalis
Caragana aurantiaca
Liatris x fallacior
Phlomis tuberosa
Physostegia ledinghamii
Viburnum ellipticum
Baptisia x bicolor
Melica altissima
Nolina greenei
Pennisetum latifolium
Penstemon oklahomensis
Phlox longipilosa
Prunus x slavinii
Quercus x stelloides
Schoenoplectiella x magrathii
Senecio taraxacoides
Verbena x blanchardii
Yucca harrimaniae
Abronia argillosa
Abronia nana
Abutilon incanum
Achnatherum speciosum
Agoseris x montana
Agrostemma brachyloba
Aletes anisatus
Aletes macdougalii
Aletes sessiliflorus
Aliciella haydenii
Aliciella micromeria
Aliciella penstemonoides
Aliciella sedifolia
Aliciella stenothyrsa
Aliciella subnuda
Aliciella triodon
Allium nevadense
Ambrosia linearis
Amsonia jonesii
Antennaria rosulata
Aquilegia barnebyi
Aquilegia elegantula
Aquilegia micrantha
Aquilegia pubescens
Aquilegia saximontana
Arabis fernaldiana
Arabis gunnisoniana
Arabis oxylobula
Arabis pallidifolia
Arctostaphylos x coloradensis
Artemisia franserioides
Artemisia parryi
Artemisia pygmaea
Asclepias rusbyi
Asplenium adiantum-nigrum
Aster alpinus
Astragalus anisus
Astragalus asclepiadoides
Astragalus brandegeei
Astragalus cerussatus
Astragalus cronquistii
Astragalus debequaeus
Astragalus desperatus
Astragalus deterior
Astragalus detritalis
Astragalus duchesnensis
Astragalus eastwoodiae
Astragalus fucatus
Astragalus hallii
Astragalus hamiltonii
Astragalus humillimus
Astragalus iodopetalus
Astragalus linifolius
Astragalus lonchocarpus
Astragalus lutosus
Astragalus microcymbus
Astragalus monumentalis
Astragalus musiniensis
Astragalus naturitensis
Astragalus newberryi
Astragalus oocalycis
