"Species","TaxID"
"Lotus nuttallianus","118921"
"Lotus pinnatus","390713"
"Lotus procumbens","181283"
"Lotus wrangelianus","118929"
"Luina hypoleuca","98686"
"Lupinus adsurgens","3090104"
"Lupinus affinis","61100"
"Lupinus agardhianus","3090105"
"Lupinus albicaulis","377318"
"Lupinus albifrons","49830"
"Lupinus andersonii","240333"
"Lupinus angustiflorus","749240"
"Lupinus apertus","3090108"
"Lupinus arboreus","3872"
"Lupinus benthamii","53220"
"Lupinus breweri","240334"
"Lupinus cervinus","377322"
"Lupinus chamissonis","377323"
"Lupinus citrinus","377324"
"Lupinus confertus","3090115"
"Lupinus covillei","3090116"
"Lupinus croceus","3090118"
"Lupinus culbertsonii","3090119"
"Lupinus dalesiae","3090120"
"Lupinus densiflorus","61113"
"Lupinus duranii","61106"
"Lupinus elatus","3090122"
"Lupinus elmeri","3090123"
"Lupinus excubitus","61107"
"Lupinus formosus","53227"
"Lupinus fulcratus","3090127"
"Lupinus grayi","240338"
"Lupinus guadalupensis","377326"
"Lupinus hirsutissimus","61109"
"Lupinus holmgrenianus","3090136"
"Lupinus hyacinthinus","3090140"
"Lupinus lapidicola","3090145"
"Lupinus littoralis","61111"
"Lupinus longifolius","749249"
"Lupinus ludovicianus","749250"
"Lupinus luteolus","61112"
"Lupinus meionanthus","3090147"
"Lupinus nanus","53233"
"Lupinus nevadensis","377328"
"Lupinus nipomensis","3090152"
"Lupinus obtusilobus","3090154"
"Lupinus onustus","749251"
"Lupinus pachylobus","377330"
"Lupinus peirsonii","3090156"
"Lupinus rivularis","53241"
"Lupinus ruber","3090162"
"Lupinus saxosus","3090164"
"Lupinus sellulus","3090165"
"Lupinus spectabilis","3090166"
"Lupinus stiversii","377343"
"Lupinus subvexus","3090168"
"Lupinus tidestromii","3090170"
"Lupinus truncatus","377344"
"Lupinus uncialis","377345"
"Lupinus vallicola","53233"
"Luzula divaricata","253139"
"Luzula orestera","676068"
"Luzula subcongesta","223704"
"Lycianthes rantonnetii","148306"
"Lycium ferocissimum","112874"
"Lyonothamnus floribundus","32233"
"Madia madioides","76706"
"Mahonia dictyota","1813919"
"Mahonia nevinii","258189"
"Mahonia pinnata","258192"
"Maianthemum dilatatum","34193"
"Malacothamnus abbottii","3024671"
"Malacothamnus aboriginum","3024672"
"Malacothamnus clementinus","3024673"
"Malacothamnus davidsonii","3024674"
"Malacothamnus densiflorus","3024654"
"Malacothamnus fasciculatus","288283"
"Malacothamnus foliosus","3024680"
"Malacothamnus fremontii","3024657"
"Malacothamnus jonesii","3024659"
"Malacothamnus marrubioides","3024683"
"Malacothamnus palmeri","213831"
"Malacothrix californica","231807"
"Malacothrix floccifera","231814"
"Malacothrix foliosa","231810"
"Malacothrix incana","231809"
"Malacothrix indecora","657454"
"Malacothrix junakii","657455"
"Malacothrix phaeocarpa","231812"
"Malacothrix saxatilis","122584"
"Malacothrix similis","657457"
"Malacothrix squalida","657459"
"Malephora crocea","2894406"
"Malosma laurina","298675"
"Malperia tenuis","2042427"
"Malus fusca","106553"
"Mammillaria dioica","867414"
"Marah fabaceus","329128"
"Marah macrocarpus","48242"
"Marah oreganus","252534"
"Marah watsonii","2919121"
"Marina orcuttii","3089725"
"Marsilea drummondii","51786"
"Matricaria occidentalis","2042429"
"Maytenus boaria","490002"
"Meconella californica","2042431"
"Meconella oregana","2071489"
"Medicago praecox","70966"
"Melampodium perfoliatum","619254"
"Melianthus major","85230"
"Melica californica","37725"
"Melica fugax","2071946"
"Melica harfordii","1497107"
"Melica torreyana","1550221"
"Mentzelia congesta","228044"
"Mentzelia crocea","642092"
"Mentzelia eremophila","642094"
"Mentzelia gracilenta","193486"
"Mentzelia hirsutissima","193487"
"Mentzelia inyoensis","873011"
"Mentzelia micrantha","228051"
"Mentzelia monoensis","642100"
"Mentzelia pectinata","642105"
"Mentzelia reflexa","228054"
"Mentzelia torreyi","193491"
"Mentzelia tridentata","2066546"
"Micropus californicus","702257"
"Microseris acuminata","51941"
"Microseris bigelovii","51942"
"Microseris borealis","80673"
"Microseris campestris","51943"
"Microseris douglasii","51944"
"Microseris elegans","51945"
"Microseris laciniata","19028"
"Microseris paludosa","244221"
"Microseris sylvatica","100769"
"Mimulus alsinoides","270947"
"Mimulus androsaceus","270949"
"Mimulus angustatus","270950"
"Mimulus bicolor","188297"
"Mimulus bolanderi","270961"
"Mimulus brevipes","188298"
"Mimulus congdonii","270965"
"Mimulus cupriphilus","910426"
"Mimulus cusickii","270968"
"Mimulus dentatus","270969"
"Mimulus douglasii","188302"
"Mimulus dudleyi","270971"
"Mimulus evanescens","270973"
"Mimulus exiguus","270974"
"Mimulus filicaulis","270975"
"Mimulus fremontii","270976"
"Mimulus glaucescens","4162"
"Mimulus gracilipes","270979"
"Mimulus inconspicuus","270981"
"Mimulus johnstonii","270983"
"Mimulus kelloggii","262469"
"Mimulus laciniatus","4156"
"Mimulus latidens","270985"
"Mimulus layneae","270986"
"Mimulus leptaleus","270987"
"Mimulus mohavensis","270990"
"Mimulus montioides","270991"
"Mimulus norrisii","270996"
"Mimulus nudatus","4159"
"Mimulus palmeri","270997"
"Mimulus parishii","270998"
"Mimulus pictus","271001"
"Mimulus platycalyx","4160"
"Mimulus pulchellus","188306"
"Mimulus pulsiferae","271004"
"Mimulus purpureus","271005"
"Mimulus pygmaeus","271006"
"Mimulus rattanii","271007"
"Mimulus rupicola","271010"
"Mimulus shevockii","271012"
"Mimulus torreyi","271015"
"Mimulus tricolor","271016"
"Mimulus viscidus","271018"
"Mimulus whitneyi","188309"
"Minuartia californica","645201"
"Minuartia cismontana","1479392"
"Minuartia decumbens","2731714"
"Minuartia howellii","645202"
"Minuartia rosei","1479407"
"Minuartia stolonifera","1479408"
"Mirabilis greenei","117586"
"Mitella diversifolia","40797"
"Mitella ovalis","370363"
"Monardella breweri","1383755"
"Monardella follettii","2921785"
"Monardella hypoleuca","260607"
"Monardella macrantha","1380678"
"Monardella odoratissima","751842"
"Monardella purpurea","2921786"
"Monardella stebbinsii","2921784"
"Monardella villosa","980672"
"Monolepis spathulata","1307789"
"Monolopia congdonii","149447"
"Monolopia gracilens","149448"
"Monolopia lanceolata","2895642"
"Monolopia major","149449"
"Montia diffusa","107591"
"Montia howellii","313221"
"Moraea collina","148486"
"Moraea polystachya","148520"
"Morella californica","262753"
"Mucronea californica","1214383"
"Mucronea perfoliata","1214384"
"Muehlenbeckia complexa","76040"
"Muhlenbergia californica","946620"
"Muhlenbergia jonesii","798101"
"Muilla clevelandii","205721"
"Muilla coronata","205722"
"Muilla maritima","51461"
"Muilla transmontana","205723"
"Myoporum laetum","577428"
"Myosotis azorica","1053372"
"Myosotis latifolia","2822245"
"Myrica hartwegii","286603"
"Najas graminea","463889"
"Nama aretioides","79364"
"Nama californicum","79365"
"Narthecium californicum","479629"
"Nassella cernua","2885241"
"Nassella lepida","666010"
"Nassella manicata","523895"
"Nassella pulchra","796700"
"Nasturtium gambelii","109605"
"Navarretia atractyloides","53754"
"Navarretia cotulifolia","2946399"
"Navarretia eriocephala","53757"
"Navarretia filicaulis","53758"
"Navarretia fossalis","53759"
"Navarretia hamata","53760"
"Navarretia heterandra","53761"
"Navarretia heterodoxa","1570891"
"Navarretia jaredii","53763"
"Navarretia jepsonii","53764"
"Navarretia leptalea","40731"
"Navarretia mellita","53766"
"Navarretia myersii","53767"
"Navarretia nigelliformis","53768"
"Navarretia paradoxiclara","1388800"
"Navarretia paradoxinota","1388799"
"Navarretia peninsularis","53769"
"Navarretia prolifera","53770"
"Navarretia prostrata","53771"
"Navarretia pubescens","53772"
"Navarretia rosulata","53773"
"Navarretia setiloba","53775"
"Navarretia subuligera","53777"
"Navarretia tagetina","53778"
"Navarretia viscidula","53779"
"Nemacladus capillaris","2876123"
"Nemacladus interior","1441991"
"Nemacladus montanus","2876126"
"Nemacladus pinnatifidus","2876128"
"Nemacladus ramosissimus","28493"
"Nemacladus rigidus","2876129"
"Nemacladus secundiflorus","2876131"
"Nemacladus twisselmannii","2876135"
"Nemophila heterophylla","1617900"
"Nemophila pedunculata","1981247"
"Neogaerrhinum strictum","1156991"
"Neostapfia colusana","160571"
"Nestotus stenophyllus","217604"
"Neviusia cliftonii","1961200"
"Nicolletia occidentalis","169588"
"Nicotiana x sanderae","200298"
"Nicotiana acuminata","4086"
"Nicotiana sylvestris","4096"
"Nitrophila mohavensis","571931"
"Nolina interrata","221229"
"Nothochelone nemorosa","69921"
"Notholithocarpus densiflorus","165545"
"Odontostomum hartwegii","59089"
"Oemleria cerasiformis","32237"
"Oenanthe pimpinelloides","52485"
"Oenanthe sarmentosa","48044"
"Oenothera stricta","690551"
"Oenothera wolfii","2922942"
"Oenothera xylocarpa","238302"
"Olea europaea","4146"
"Ononis alopecuroides","797985"
"Onopordum illyricum","297478"
"Opuntia littoralis","993096"
"Opuntia oricola","867496"
"Opuntia tomentosa","867506"
"Orcuttia californica","110897"
"Orcuttia inaequalis","251271"
"Orcuttia pilosa","251268"
"Orcuttia tenuis","251267"
"Orcuttia viscida","251270"
"Oreonana clementis","206647"
"Oreonana purpurascens","48046"
"Oreonana vestita","206648"
"Oreostemma elatum","481934"
"Oreostemma peirsonii","481935"
"Ornithopus pinnatus","237897"
"Ornithopus sativus","181292"
"Ornithostaphylos oppositifolia","84018"
"Orobanche aegyptiaca","99112"
"Orobanche bulbosa","1873143"
"Orobanche californica","271221"
"Orobanche hederae","79235"
"Orobanche parishii","1873146"
"Orobanche pinorum","223122"
"Orobanche valida","1873151"
"Orobanche vallicola","223136"
"Orochaenactis thysanocarpha","176553"
"Orthocarpus bracteosus","86646"
"Orthocarpus cuspidatus","428922"
"Orthocarpus imbricatus","428924"
"Orthocarpus pachystachyus","428925"
"Oryctes nevadensis","304124"
"Osmadenia tenella","28925"
"Osteospermum ecklonis","1053381"
"Osteospermum fruticosum","174461"
"Otholobium fruticans","1763738"
"Oxalis bowiei","519130"
"Oxalis hirta","245237"
"Oxalis incarnata","519172"
"Oxalis oregana","467202"
"Oxalis purpurea","245262"
"Oxalis trilliifolia","2080423"
"Oxypolis occidentalis","52488"
"Oxystylis lutea","202660"
"Oxytheca emarginata","1381992"
"Oxytheca watsonii","1214379"
"Packera bernardina","34224"
"Packera bolanderi","98689"
"Packera breweri","98690"
"Packera clevelandii","3002925"
"Packera eurycephala","98691"
"Packera ganderi","98693"
"Packera greenei","3002933"
"Packera ionophylla","3002936"
"Packera layneae","98696"
"Packera macounii","34232"
"Paeonia californica","40703"
"Pallenis maritima","56521"
"Pancratium maritimum","644807"
"Papaver californicum","74822"
"Parapholis strigosa","1155346"
"Parentucellia latifolia","374721"
"Parishella californica","2876122"
"Paronychia ahartii","2042444"
"Paronychia echinulata","325510"
"Paronychia franciscana","1137882"
"Passiflora manicata","237864"
"Passiflora tarminiana","483749"
"Pectocarya linearis","2005090"
"Pectocarya peninsularis","1213338"
"Pectocarya pusilla","2005093"
"Pedicularis attollens","86647"
"Pedicularis densiflora","1392144"
"Pedicularis dudleyi","1518428"
"Pedicularis howellii","1518430"
"Pedicularis semibarbata","858566"
"Pediomelum californicum","458357"
"Pelargonium x hortorum","4031"
"Pelargonium capitatum","28967"
"Pelargonium grossularioides","59877"
"Pelargonium inodorum","59867"
"Pelargonium inquinans","158598"
"Pelargonium panduriforme","2563707"
"Pelargonium peltatum","57694"
"Pelargonium quercifolium","253082"
"Pelargonium vitifolium","253086"
"Pelargonium zonale","4032"
"Pellaea x glaciogena","414588"
"Pellaea andromedifolia","37462"
"Pellaea brachyptera","414641"
"Pellaea bridgesii","414643"
"Pennisetum clandestinum","173850"
"Penstemon anguineus","388119"
"Penstemon azureus","160363"
"Penstemon caesius","388125"
"Penstemon californicus","388127"
"Penstemon centranthifolius","69924"
"Penstemon clevelandii","388130"
"Penstemon davidsonii","160366"
"Penstemon filiformis","1488210"
"Penstemon floridus","388143"
"Penstemon fruticiformis","388145"
"Penstemon gracilentus","388153"
"Penstemon grinnellii","388155"
"Penstemon heterodoxus","388160"
"Penstemon heterophyllus","160372"
"Penstemon incertus","388163"
"Penstemon labrosus","388166"
"Penstemon laetus","388167"
"Penstemon neotericus","265150"
"Penstemon newberryi","230066"
"Penstemon patens","388185"
"Penstemon personatus","160376"
"Penstemon rattanii","388196"
"Penstemon roezlii","388198"
"Penstemon rupicola","160379"
"Penstemon scapoides","388202"
"Penstemon spectabilis","388207"
"Penstemon stephensii","1811926"
"Pentachaeta aurea","72965"
"Pentachaeta exilis","217980"
"Pentachaeta lyonii","1223280"
"Pentagramma pallida","1769931"
"Pericallis hybrida","652132"
"Perideridia bacigalupii","234854"
"Perideridia californica","234858"
"Perideridia howellii","234861"
"Perideridia kelloggii","52489"
"Perideridia lemmonii","234864"
"Perideridia leptocarpa","234865"
"Perideridia oregana","234866"
"Perideridia pringlei","234867"
"Perityle intricata","2784682"
"Perityle inyoensis","2784683"
"Perityle megalocephala","3019898"
"Perityle villosa","2784689"
"Petrorhagia nanteuilii","1417315"
"Phacelia argentea","79379"
"Phacelia barnebyana","2042447"
"Phacelia bicolor","79380"
"Phacelia bolanderi","79381"
"Phacelia brachyloba","281495"
"Phacelia breweri","281496"
"Phacelia californica","281497"
"Phacelia calthifolia","281498"
"Phacelia cicutaria","1241242"
"Phacelia cookei","1241246"
"Phacelia davidsonii","1241251"
"Phacelia divaricata","281505"
"Phacelia douglasii","281506"
"Phacelia eisenii","1241254"
"Phacelia grandiflora","79385"
"Phacelia greenei","1241258"
"Phacelia grisea","1241259"
"Phacelia gymnoclada","79386"
"Phacelia hubbyi","1241264"
"Phacelia humilis","79389"
"Phacelia hydrophylloides","281513"
"Phacelia imbricata","281514"
"Phacelia insularis","691949"
"Phacelia inundata","281515"
"Phacelia inyoensis","281516"
"Phacelia longipes","691951"
"Phacelia malvifolia","2714917"
"Phacelia minor","79392"
"Phacelia monoensis","281521"
"Phacelia mutabilis","1241272"
"Phacelia nashiana","691952"
"Phacelia nemoralis","281523"
"Phacelia novenmillensis","1241275"
"Phacelia pachyphylla","281524"
"Phacelia perityloides","1241279"
"Phacelia pringlei","1241282"
"Phacelia procera","281526"
"Phacelia purpusii","1241284"
"Phacelia stebbinsii","1241294"
"Phacelia stellaris","1241295"
"Phacelia suaveolens","1241296"
"Phacelia viscida","691953"
"Phalacroseris bolanderi","231848"
"Phalaris californica","1108036"
"Phalaris coerulescens","36899"
"Phalaris lemmonii","1108038"
"Philadelphus californicus","984475"
"Philadelphus confusus","1403166"
"Philadelphus cordifolius","1403167"
"Phlomis fruticosa","543981"
"Phlox adsurgens","1570894"
"Phlox dispersa","1570901"
"Phlox dolichantha","1570902"
"Phlox hirsuta","2967899"
"Phoenicaulis cheiranthoides","359876"
"Phoradendron villosum","136783"
"Photinia davidiana","193312"
"Phyla canescens","489088"
"Phyllodoce breweri","764535"
"Phyllospadix scouleri","403039"
"Phyllospadix torreyi","55486"
"Physocarpus capitatus","141000"
"Phytolacca heterotepala","248308"
"Picea breweriana","100117"
"Picea sitchensis","3332"
"Pickeringia montana","191728"
"Pinus attenuata","71624"
"Pinus balfouriana","3338"
"Pinus coulteri","3351"
"Pinus halepensis","71633"
"Pinus jeffreyi","55061"
"Pinus lambertiana","3343"
"Pinus muricata","164245"
"Pinus pinea","3346"
"Pinus quadrifolia","151564"
"Pinus radiata","3347"
"Pinus sabiniana","268869"
"Pinus torreyana","268870"
"Piperia transversa","2071957"
"Piptochaetium stipoides","399671"
"Pittosporum crassifolium","317701"
"Pittosporum tenuifolium","384971"
"Pittosporum undulatum","23131"
"Pityopus californica","176255"
"Plagiobothrys acanthocarpus","2005095"
"Plagiobothrys austiniae","2005096"
"Plagiobothrys bracteatus","2005097"
"Plagiobothrys canescens","2005099"
"Plagiobothrys chorisianus","2005102"
"Plagiobothrys distantiflorus","2005115"
"Plagiobothrys fulvus","1288250"
"Plagiobothrys glyptocarpus","2005120"
"Plagiobothrys greenei","2005123"
"Plagiobothrys hispidus","1213340"
"Plagiobothrys humistratus","2005126"
"Plagiobothrys hystriculus","2005127"
"Plagiobothrys infectivus","2005128"
"Plagiobothrys mollis","1213343"
"Plagiobothrys myosotoides","1213344"
"Plagiobothrys nothofulvus","1302935"
"Plagiobothrys parishii","2005137"
"Plagiobothrys reticulatus","2005143"
"Plagiobothrys scriptus","2005146"
"Plagiobothrys shastensis","1213345"
"Plagiobothrys stipitatus","2005148"
"Plagiobothrys strictus","2005151"
"Plagiobothrys tener","2005153"
"Plagiobothrys torreyi","2005156"
"Plagiobothrys trachycarpus","2005160"
"Plagiobothrys uncinatus","2005162"
"Plagiobothrys undulatus","2005163"
"Plantago bigelovii","2072975"
"Plantago erecta","197803"
"Plantago firma","2675931"
"Platanthera yosemitensis","2042448"
"Platanus racemosa","111540"
"Plecostachys serpyllifolia","112389"
"Plectritis congesta","245828"
"Pleuricospora fimbriolata","176257"
"Pleuropogon californicus","1550223"
"Pleuropogon hooverianus","1550224"
"Pleuropogon refractus","796703"
"Poa confinis","2071964"
"Poa howellii","368369"
"Poa kelloggii","568973"
"Poa macrantha","368375"
"Poa piperi","1810485"
"Poa unilateralis","2492444"
"Podistera nevadensis","206652"
"Pogogyne abramsii","1380679"
"Pogogyne clareana","1380680"
"Pogogyne douglasii","980675"
"Pogogyne floribunda","392639"
"Pogogyne nudiuscula","1380681"
"Pogogyne serpylloides","1380682"
"Pogogyne ziziphoroides","751850"
"Pohlia flexuosa","582858"
"Polemonium californicum","40738"
"Polemonium carneum","363814"
"Polemonium chartaceum","363815"
"Polemonium eddyense","1366056"
"Polemonium eximium","363819"
"Polycarpon depressum","431018"
"Polyctenium fremontii","115933"
"Polyctenium williamsiae","115933"
"Polygala californica","247874"
"Polygala cornuta","690773"
"Polygala heterorhyncha","690788"
"Polygala myrtifolia","292129"
"Polygonum bidwelliae","1825746"
"Polygonum hickmanii","3128943"
"Polygonum multiflorum","76025"
"Polygonum paronychia","2042450"
